match_id,radiant_win
6,0.5434668523402034
7,0.6220749955489033
10,0.35989928237013263
13,0.8584284152170278
16,0.27622917660128893
18,0.5589329813368702
19,0.5858323353339326
24,0.7399543254947997
33,0.30137052510750123
37,0.5739478142242374
41,0.3996481201953524
42,0.43619807471072464
55,0.3087961649783464
60,0.7445611972923937
62,0.6691322764890368
63,0.43544951070267696
64,0.29391493413800135
71,0.4974832732862355
72,0.412293916020009
83,0.4402394810590312
85,0.6641636777064884
89,0.7996120612524319
92,0.6142858428438066
100,0.8566662493046489
102,0.7314479483458032
108,0.6283500287131468
111,0.7601716809051671
126,0.14782476326799157
130,0.0881373523728522
140,0.8249012831891295
141,0.4681578794470882
152,0.7606350992332802
153,0.5261520487439765
159,0.5896721281385973
160,0.521561199663196
163,0.482566664280186
178,0.6495247381156695
179,0.4679413295882803
181,0.7143047378097769
196,0.1589771495665922
206,0.262900517048462
209,0.6250835725708701
216,0.6145845898383052
228,0.27480190177989355
230,0.3990982343800897
242,0.6428564857073793
245,0.18324950123221054
261,0.48028334605313955
274,0.543043666009243
282,0.5218194632339265
289,0.38593341432749434
296,0.15509803076961162
297,0.6121196735360961
302,0.5000982252401567
304,0.1261580468325991
313,0.813856916180725
316,0.3692337375145574
317,0.5267375711204504
344,0.7357975058580045
348,0.7420053944009658
352,0.5302481961496744
354,0.6603718035316039
361,0.5818700191670205
362,0.24284112691370613
363,0.7404003302551987
365,0.5128172436304285
375,0.36069581768853703
380,0.56845093613529
384,0.5904133967284076
394,0.7926264786740045
399,0.598605341492542
404,0.7191941059153897
406,0.6686551115040289
430,0.17106763785794357
432,0.5267267856656784
443,0.4826847781085192
463,0.555656738674105
467,0.611624222281518
474,0.5139139243987189
488,0.4538366509423994
502,0.6655326659347988
503,0.2410674393745049
507,0.35127473118804436
508,0.29763807087290034
509,0.38451074206015246
516,0.34480579859047217
528,0.4553472918988703
542,0.580653493428072
547,0.3667655600944741
552,0.7479015248754715
555,0.5797299628488775
561,0.8105920358313249
569,0.6156495720589609
575,0.8470991282684235
576,0.8659502259899631
582,0.16384713799764716
585,0.6766885168697884
586,0.4516651708503125
590,0.7121192083449863
592,0.33679516513410973
598,0.3966129502251608
599,0.3760881385602386
600,0.6621083369190184
601,0.42919917470650976
603,0.33815917623640485
617,0.6042792400202888
628,0.4981581120538431
634,0.14203496687860764
635,0.20040593715578076
639,0.341791974263803
644,0.5606962548616088
646,0.6868790217557603
650,0.2166251244760658
659,0.8072630297946133
663,0.6561991471995919
668,0.571260833573878
670,0.34626537632903154
678,0.6203523650705235
679,0.4741034829238494
686,0.6067092146745129
694,0.285915403120492
696,0.789875092087971
702,0.7060425953360625
709,0.5637581245563521
712,0.580146530622976
723,0.3338609091500264
729,0.5031321403084745
733,0.8267696007202315
735,0.5206409488817079
737,0.4792787502576939
749,0.31089342114673235
752,0.5436810899868171
767,0.7766827264399333
771,0.18105328593018385
778,0.5957212619334997
780,0.8047409027352852
790,0.31322384488305943
797,0.4874612969943794
802,0.32494035534615456
805,0.6557703905901558
807,0.8659938169386269
808,0.5787568813323045
811,0.3093886135203649
815,0.3783504742992895
820,0.810206004606214
838,0.23732692877433653
861,0.1604345871904719
