match_id,radiant_win
6,0.45965728157516805
7,0.6625075514517312
10,0.4696520049203321
13,0.7521564577679762
16,0.2813189775486371
18,0.5712258521119244
19,0.5572688711008569
24,0.6438503167312167
33,0.28158586991190165
37,0.49851596788601144
41,0.5310401373516074
42,0.5881235519836425
55,0.3449948628405943
60,0.5329498740067433
62,0.7225566177849088
63,0.42502610809637537
64,0.31110342776018945
71,0.5030096193575565
72,0.5048975826338851
83,0.534689413872054
85,0.6520108195843344
89,0.7456107869857427
92,0.6571952093604374
100,0.744464564026589
102,0.7305273602594585
108,0.6140501636674233
111,0.7077427038099002
126,0.27025808853251787
130,0.22644551302620503
140,0.718539128139387
141,0.5665708372349083
152,0.6945825711469883
153,0.4849640801616194
159,0.5150860131697148
160,0.5994769695583112
163,0.5247804413031129
178,0.5281561450133492
179,0.6367956854941117
181,0.6084343697281275
196,0.2830058913017386
206,0.3272302054982734
209,0.546811553230965
216,0.6088333523937783
228,0.4563473054878909
230,0.4172985622554218
242,0.6815601184361978
245,0.33133769328465645
261,0.44611856874558997
274,0.5435801143264075
282,0.5757023386855543
289,0.4176758062484449
296,0.31140206499700324
297,0.5213617374117597
302,0.48773853972061304
304,0.20145290017258496
313,0.6225361679652839
316,0.5848776196001958
317,0.6189477830868237
344,0.5256821474725867
348,0.5836429021607484
352,0.6544347921024105
354,0.4575227783079267
361,0.6143068596350293
362,0.4183412002927557
363,0.683456597151602
365,0.5289449001770361
375,0.5849352797853793
380,0.505747353318666
384,0.5120366373527618
394,0.6296116529657031
399,0.5100330118649085
404,0.7169238826460541
406,0.5182310070039453
430,0.2882185149372457
432,0.47044479455532395
443,0.5458999898935453
463,0.4948066007363396
467,0.6443146628276598
474,0.4724968438095459
488,0.4885984871377337
502,0.5721978617278841
503,0.34005862502964296
507,0.4318630835021353
508,0.3273711697839183
509,0.39276929072600447
516,0.412755900108772
528,0.4103565377638967
542,0.5349088292490154
547,0.3206501193773868
552,0.6902728179660714
555,0.5537452209764735
561,0.7028137693117984
569,0.594926155235732
575,0.7605790058696471
