match_id,radiant_win
6,0.544013979833402
7,0.6081658478794874
10,0.3769623651518843
13,0.8499643567045552
16,0.27827158501845184
18,0.5084459258054077
19,0.6211972584332135
24,0.7532301965399801
33,0.32963286684108034
37,0.5466609434743753
41,0.37804486899625445
42,0.4350966862708892
55,0.30423862791206235
60,0.7519929141163878
62,0.6657784988879815
63,0.4391549414133129
64,0.26030173152809244
71,0.5068930326282848
72,0.4133037078933628
83,0.4455648819778195
85,0.6908223275450245
89,0.8093664600957112
92,0.6239606684440868
100,0.8602467286953437
102,0.6862310931462613
108,0.6543035078679528
111,0.7752540629253315
126,0.13554899382773525
130,0.0844935329372028
140,0.8300149680186536
141,0.4682836643329276
152,0.7692704079037744
153,0.5345586667299806
159,0.5670658577108786
160,0.5489120895481296
163,0.45788758226771853
178,0.6744331396626768
179,0.4776555594615409
181,0.7009813658016694
196,0.1487036269323187
206,0.27793390983512656
209,0.6244859282965944
216,0.6198544834301952
228,0.27605867712786
230,0.39920532171895795
242,0.6953741569838572
245,0.1840453052971217
261,0.5032025325589989
274,0.5400088466049016
282,0.5404958696882581
289,0.3697859583258404
296,0.13611154678369775
297,0.6092901436409389
302,0.4929100567290689
304,0.1057878087617977
313,0.8422470645914983
316,0.38794958575245464
317,0.542607909794106
344,0.7483636993702532
348,0.7363674126942419
352,0.5313950014721063
354,0.687198199848778
361,0.6166018443365808
362,0.24392844390345855
363,0.7254194390041516
365,0.49708494507644585
375,0.34432417737517884
380,0.6090643621581437
384,0.6109547373157741
394,0.7685082379445491
399,0.6043141433765589
404,0.6755704539982204
406,0.6671243961010164
430,0.16996963278203017
432,0.5452234654280886
443,0.4874041665872069
463,0.5595296769565733
467,0.6151187545021928
474,0.5170301959550988
488,0.46615507781110627
502,0.6856298729868979
503,0.24166751824728144
507,0.3540969916369448
508,0.25614743824693803
509,0.3681824901744524
516,0.35936184146228084
528,0.4192061124746741
542,0.5696897733265378
547,0.372710197635289
552,0.7502418472245039
555,0.5497898337223274
561,0.8219531189798553
569,0.6192301290820447
575,0.8683173979724149
576,0.8831551658697102
582,0.16250868399086824
585,0.7149604838973193
586,0.415856385614708
590,0.7230841157492569
592,0.3205925988815419
598,0.396043422805763
599,0.3886559866175423
600,0.6853419809087454
601,0.42930580010498887
603,0.3316731517407426
617,0.605934801992518
628,0.4860527547663012
634,0.1317104142670805
635,0.1980281804053883
639,0.3469719940534348
644,0.5674343036833884
646,0.7131504883206913
650,0.22269196432255595
659,0.8176976572924122
663,0.6576054454905447
668,0.5896723267438362
670,0.36094583260152463
678,0.6693189036507448
679,0.46723909317954154
686,0.5991235455591336
694,0.27495403766884746
696,0.7948572081590064
702,0.7167597693891171
709,0.5390659480943881
712,0.5847771595316521
723,0.32041871196895416
729,0.48932045403119934
733,0.8247933020931802
735,0.524741867263868
737,0.46420108251356235
749,0.28420769931468254
752,0.5535739876400163
767,0.8238966373589288
771,0.18750173514860752
778,0.6025764974405573
780,0.8068467894714029
790,0.322872956768995
797,0.5107709293727162
802,0.3075325973192354
805,0.6633357637291325
807,0.8653175857920593
808,0.5627302898088811
811,0.3573174557241407
815,0.36939305826839036
820,0.7989789734473877
838,0.22503804167467673
861,0.16438324680041885
886,0.2322898948668592
889,0.2936782396339082
904,0.5933870778949296
913,0.7065029515271886
928,0.46180318439615164
931,0.5249235990988251
932,0.300450009315266
945,0.6981352186225154
953,0.6488162684021136
955,0.3845999814640686
970,0.5903894044030465
972,0.4325999180406403
978,0.6307348939321308
982,0.6037402691957211
983,0.616144024306757
984,0.3462190448839306
987,0.5628964954642466
1000,0.3607802066265427
1006,0.7077985796048353
1014,0.44348067204711983
1030,0.6559335445063071
1037,0.5888069176682845
1044,0.4278290748290535
1046,0.8186973579614877
1048,0.41241174312483897
1053,0.811555066313905
1057,0.5085624003113232
1077,0.8383092722822771
1085,0.9027456081514958
1087,0.8051739042290907
1088,0.5280517655226271
1096,0.1501906404035189
1098,0.906452840474726
1100,0.19312893595575734
1113,0.7969452272392028
1119,0.682144954041017
1127,0.7017852387144979
1142,0.3031243845580794
1148,0.4212974079086428
1157,0.2526395889766435
1158,0.7065837644809033
1163,0.48577081628467506
1167,0.5675032580739883
1168,0.37512403931237936
1181,0.2270355900635527
1183,0.4401208607755341
1191,0.631695157911898
1192,0.1944299533044387
1198,0.8149290713699157
1216,0.373803088742962
1218,0.32183020884451397
1221,0.8467045381083114
1222,0.3803024166632286
1225,0.30843857410858977
1226,0.41229712414380326
1230,0.2538822545902103
1242,0.6922581680699601
1247,0.5241612169429387
1253,0.4150638433503623
1259,0.7783221886675374
1271,0.5887018983926564
1282,0.5338909319837628
1284,0.8734977584239344
1293,0.5664608025876953
1294,0.6490987013509147
1298,0.5460518103673431
1306,0.8153193160687866
1316,0.45978266087611025
1321,0.3879947726368857
1331,0.4464108607465634
1336,0.27907765537890944
1341,0.47260017015459443
1348,0.54883743654968
1356,0.8135725024766876
1384,0.3885073042791724
1389,0.5209202426505691
1391,0.5902422185945446
1413,0.5488299821267438
1419,0.3099641585690773
1426,0.8358896971518984
1440,0.5849239377374835
1445,0.582551736082834
1465,0.4087002390068172
1470,0.6205043466795105
1472,0.5585920863663163
1484,0.5543526080226747
1485,0.18032173177982158
1486,0.6794513041749886
1488,0.6591829631593176
1498,0.21248444870983052
1508,0.6467672824679657
1518,0.8188160745700537
1526,0.3764338570339449
1527,0.7310205070976384
1528,0.3380990012393141
1540,0.6187162469377468
1546,0.4468295445446563
1551,0.8284925102702287
1564,0.5013522367891489
1565,0.9174493086477811
1568,0.9387683771046265
1572,0.44862146675446973
1573,0.08269202334615891
1581,0.6261835117736484
1585,0.860018152409111
1588,0.26790956659665555
1595,0.35145520851962614
1596,0.3920854268180645
1603,0.49583211995275095
1615,0.6855135756805134
1621,0.4239079877212069
1623,0.4325895216905867
1630,0.6626797138229681
1636,0.6875023862394298
1642,0.3117164475659486
1654,0.6384184558617768
1657,0.7855343566325717
1665,0.369831328796618
1666,0.8356254230361042
1676,0.7972966342491591
1678,0.5560268330616382
1683,0.6104801270435689
1685,0.30584047511121165
1687,0.10470516972953682
1690,0.26692129117885127
1702,0.4667431759982781
1703,0.26145483711699824
1714,0.4520016152268715
1716,0.6016047979118865
1726,0.20410559113458418
1748,0.4233175910209592
1750,0.37344412875541094
1762,0.892872898010304
1765,0.2787167835490828
1767,0.46602254189837555
1773,0.5152002358812183
1774,0.4164122717539424
1776,0.7473182725734319
1782,0.8517511908184624
